,0,1,2,3,4,5,6,7
0,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635,0.9884868421052633,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635
1,0.000827814569536424,0.000827814569536424,0.000827814569536424,0.9942052980132452,0.000827814569536424,0.000827814569536424,0.000827814569536424,0.000827814569536424
2,0.0014124293785310737,0.0014124293785310737,0.0014124293785310737,0.9901129943502825,0.0014124293785310737,0.0014124293785310737,0.0014124293785310737,0.0014124293785310737
3,0.00039872408293460925,0.00039872408293460925,0.00039872408293460925,0.9972089314194578,0.00039872408293460925,0.00039872408293460925,0.00039872408293460925,0.00039872408293460925
4,0.0012376237623762379,0.0012376237623762379,0.0012376237623762379,0.9913366336633666,0.0012376237623762379,0.0012376237623762379,0.0012376237623762379,0.0012376237623762379
5,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635,0.9884868421052633
6,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.8821585903083702,0.001101321585903084,0.001101321585903084,0.11123348017621147,0.001101321585903084
7,0.0007645259938837922,0.0007645259938837922,0.0007645259938837922,0.0007645259938837922,0.9946483180428136,0.0007645259938837922,0.0007645259938837922,0.0007645259938837922
8,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.9922907488986786,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.001101321585903084
9,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635,0.9884868421052633,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635
10,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.9828431372549021
11,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.9922907488986786,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.001101321585903084
12,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.9828431372549021,0.002450980392156863,0.002450980392156863,0.002450980392156863
13,0.004807692307692309,0.004807692307692309,0.004807692307692309,0.004807692307692309,0.004807692307692309,0.004807692307692309,0.966346153846154,0.004807692307692309
14,0.0004332755632582322,0.0004332755632582322,0.0004332755632582322,0.0004332755632582322,0.9969670710571924,0.0004332755632582322,0.0004332755632582322,0.0004332755632582322
15,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.9828431372549021,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863
16,0.0009025270758122745,0.0009025270758122745,0.0009025270758122745,0.0009025270758122745,0.9034296028880867,0.0009025270758122745,0.0009025270758122745,0.09115523465703973
17,0.0005241090146750524,0.0005241090146750524,0.0005241090146750524,0.419811320754717,0.5770440251572327,0.0005241090146750524,0.0005241090146750524,0.0005241090146750524
18,0.0009025270758122745,0.0009025270758122745,0.0009025270758122745,0.9936823104693142,0.0009025270758122745,0.0009025270758122745,0.0009025270758122745,0.0009025270758122745
19,0.00047438330170777995,0.00047438330170777995,0.00047438330170777995,0.3799810246679317,0.6171726755218216,0.00047438330170777995,0.00047438330170777995,0.00047438330170777995
20,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635,0.9884868421052633
21,0.0009920634920634922,0.0009920634920634922,0.0009920634920634922,0.0009920634920634922,0.0009920634920634922,0.0009920634920634922,0.39781746031746035,0.5962301587301588
22,0.0007645259938837922,0.0007645259938837922,0.0007645259938837922,0.0007645259938837922,0.9946483180428136,0.0007645259938837922,0.0007645259938837922,0.0007645259938837922
23,0.00024950099800399205,0.00024950099800399205,0.00024950099800399205,0.998253493013972,0.00024950099800399205,0.00024950099800399205,0.00024950099800399205,0.00024950099800399205
24,0.0009025270758122745,0.0009025270758122745,0.0009025270758122745,0.0009025270758122745,0.9936823104693142,0.0009025270758122745,0.0009025270758122745,0.0009025270758122745
25,0.0014124293785310739,0.0014124293785310739,0.0014124293785310739,0.7076271186440679,0.0014124293785310739,0.0014124293785310739,0.0014124293785310739,0.2838983050847458
26,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.9922907488986786
27,0.000827814569536424,0.000827814569536424,0.000827814569536424,0.6630794701986755,0.000827814569536424,0.000827814569536424,0.33195364238410596,0.000827814569536424
28,0.0006218905472636816,0.0006218905472636816,0.0006218905472636816,0.9956467661691543,0.0006218905472636816,0.0006218905472636816,0.0006218905472636816,0.0006218905472636816
29,0.0009920634920634922,0.0009920634920634922,0.0009920634920634922,0.9930555555555557,0.0009920634920634922,0.0009920634920634922,0.0009920634920634922,0.0009920634920634922
30,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259
31,0.00045289855072463774,0.00045289855072463774,0.00045289855072463774,0.45335144927536236,0.00045289855072463774,0.00045289855072463774,0.04574275362318841,0.4986413043478261
32,0.0012376237623762379,0.0012376237623762379,0.0012376237623762379,0.0012376237623762379,0.0012376237623762379,0.0012376237623762379,0.0012376237623762379,0.9913366336633666
33,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.9828431372549021
34,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.9828431372549021
35,0.0014124293785310737,0.0014124293785310737,0.0014124293785310737,0.0014124293785310737,0.0014124293785310737,0.0014124293785310737,0.9901129943502825,0.0014124293785310737
36,0.0014124293785310737,0.0014124293785310737,0.0014124293785310737,0.9901129943502825,0.0014124293785310737,0.0014124293785310737,0.0014124293785310737,0.0014124293785310737
37,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.4416299559471366,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.5517621145374451
38,0.00047438330170777984,0.00047438330170777984,0.00047438330170777984,0.9966793168880456,0.00047438330170777984,0.00047438330170777984,0.00047438330170777984,0.00047438330170777984
39,0.0014124293785310739,0.0014124293785310739,0.0014124293785310739,0.2838983050847458,0.0014124293785310739,0.0014124293785310739,0.0014124293785310739,0.7076271186440679
40,0.0014124293785310737,0.0014124293785310737,0.0014124293785310737,0.0014124293785310737,0.2838983050847458,0.0014124293785310737,0.0014124293785310737,0.7076271186440678
41,0.000827814569536424,0.000827814569536424,0.000827814569536424,0.000827814569536424,0.1663907284768212,0.000827814569536424,0.000827814569536424,0.8286423841059604
42,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635,0.9884868421052633,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635,0.0016447368421052635
43,0.00031172069825436414,0.00031172069825436414,0.00031172069825436414,0.3743765586034913,0.00031172069825436414,0.00031172069825436414,0.6237531172069827,0.00031172069825436414
44,0.0032467532467532474,0.0032467532467532474,0.0032467532467532474,0.0032467532467532474,0.0032467532467532474,0.0032467532467532474,0.9772727272727273,0.0032467532467532474
45,0.0014124293785310737,0.0014124293785310737,0.0014124293785310737,0.0014124293785310737,0.0014124293785310737,0.0014124293785310737,0.5663841807909605,0.4251412429378531
46,0.0019685039370078744,0.0019685039370078744,0.0019685039370078744,0.0019685039370078744,0.986220472440945,0.0019685039370078744,0.0019685039370078744,0.0019685039370078744
47,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.9828431372549021
48,0.0009920634920634922,0.0009920634920634922,0.0009920634920634922,0.0009920634920634922,0.9930555555555557,0.0009920634920634922,0.0009920634920634922,0.0009920634920634922
49,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.4416299559471366,0.001101321585903084,0.001101321585903084,0.5517621145374451,0.001101321585903084
50,0.0006631299734748011,0.0006631299734748011,0.0006631299734748011,0.9953580901856764,0.0006631299734748011,0.0006631299734748011,0.0006631299734748011,0.0006631299734748011
51,0.0012376237623762379,0.0012376237623762379,0.0012376237623762379,0.0012376237623762379,0.0012376237623762379,0.0012376237623762379,0.9913366336633666,0.0012376237623762379
52,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.8821585903083702,0.11123348017621147
53,0.0012376237623762379,0.0012376237623762379,0.0012376237623762379,0.0012376237623762379,0.9913366336633666,0.0012376237623762379,0.0012376237623762379,0.0012376237623762379
54,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.9922907488986786,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.001101321585903084
55,0.0007645259938837922,0.0007645259938837922,0.0007645259938837922,0.5359327217125383,0.0007645259938837922,0.0007645259938837922,0.0007645259938837922,0.4594801223241591
56,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.001101321585903084,0.9922907488986786,0.001101321585903084,0.001101321585903084,0.001101321585903084
57,0.000827814569536424,0.000827814569536424,0.000827814569536424,0.000827814569536424,0.9942052980132452,0.000827814569536424,0.000827814569536424,0.000827814569536424
58,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.002450980392156863,0.9828431372549021,0.002450980392156863
59,0.0014124293785310737,0.0014124293785310737,0.0014124293785310737,0.8488700564971752,0.0014124293785310737,0.0014124293785310737,0.14265536723163844,0.0014124293785310737
